,molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
288,CHEMBL572982,O=C(O)CC(O)CCc1ccc(-c2ccccc2)cc1,active,270.32800000000003,3.121800000000002,2.0,2.0,6.468521082957745
289,CHEMBL572982,O=C(O)CC(O)CCc1ccc(-c2ccccc2)cc1,active,270.32800000000003,3.121800000000002,2.0,2.0,6.102372908709558
290,CHEMBL572982,O=C(O)CC(O)CCc1ccc(-c2ccccc2)cc1,active,270.32800000000003,3.121800000000002,2.0,2.0,6.2839966563652006
292,CHEMBL575881,CC(C)ON([C@@H](C(=O)O)C(C)C)S(=O)(=O)c1ccc(-c2ccccc2)cc1,active,391.4890000000001,3.7935000000000025,1.0,4.0,6.3872161432802645
293,CHEMBL179288,CC(C)ON([C@@H](C(=O)NO)C(C)C)S(=O)(=O)c1ccc(-c2ccccc2)cc1,active,406.5040000000001,3.2143000000000015,2.0,5.0,9.698970004336019
296,CHEMBL395799,Nc1nc2c(-c3ccc(Br)[nH]3)nccc2[nH]1,inactive,278.113,2.2976999999999994,3.0,3.0,4.0
297,CHEMBL231012,Nc1nc2c(-c3cc(Br)c[nH]3)nccc2[nH]1,inactive,278.113,2.2976999999999994,3.0,3.0,4.0
301,CHEMBL576790,Cc1[nH]c(-c2nccc3[nH]c(N)nc23)cc1Br,inactive,292.14,2.6061199999999998,3.0,3.0,4.0
302,CHEMBL578412,Cc1[nH]c(-c2nccc3[nH]c(N)nc23)c(Br)c1Br,inactive,371.036,3.368620000000001,3.0,3.0,4.0
303,CHEMBL571814,Nc1nc2c(-c3cc(Br)c(-c4ccccc4)[nH]3)nccc2[nH]1,inactive,354.211,3.9647000000000014,3.0,3.0,4.0
304,CHEMBL570917,Nc1nc2c(-c3cc(Br)c(-c4cccc(-c5ccccc5)c4)[nH]3)nccc2[nH]1,inactive,430.3090000000001,5.631700000000003,3.0,3.0,4.0
305,CHEMBL569118,Nc1nc2c(-c3cc(Br)c(-c4ccc(-c5ccccc5)cc4)[nH]3)nccc2[nH]1,inactive,430.309,5.631700000000003,3.0,3.0,4.0
306,CHEMBL571149,Cc1cc(-c2nccc3[nH]c(N)nc23)[nH]c1Br,inactive,292.14,2.6061199999999998,3.0,3.0,4.0
308,CHEMBL571362,Nc1nc2c(-c3cc(-c4ccccc4)c(Br)[nH]3)nccc2[nH]1,inactive,354.211,3.9647000000000006,3.0,3.0,4.728158393463501
309,CHEMBL579026,Nc1nc2c(-c3cc(Cc4ccccc4)c(Br)[nH]3)nccc2[nH]1,inactive,368.238,3.8885000000000014,3.0,3.0,4.0
310,CHEMBL572027,Nc1nc2c(-c3[nH]c(Br)c(Cc4ccccc4)c3Br)nccc2[nH]1,inactive,447.134,4.651000000000002,3.0,3.0,4.0
311,CHEMBL571136,Nc1nc2c(-c3cc(CCc4ccccc4)c(Br)[nH]3)nccc2[nH]1,inactive,382.265,4.082900000000002,3.0,3.0,4.991399828238082
313,CHEMBL572244,Nc1nc2c(-c3[nH]c(Br)c(CCc4ccccc4C(F)(F)F)c3Br)nccc2[nH]1,inactive,529.158,5.864200000000002,3.0,3.0,4.0
314,CHEMBL571601,Nc1nc2c(-c3[nH]c(Br)c(CCc4cccc(C(F)(F)F)c4)c3Br)nccc2[nH]1,inactive,529.158,5.864200000000002,3.0,3.0,4.0
315,CHEMBL571388,Nc1nc2c(-c3[nH]c(Br)c(CCc4ccc(C(F)(F)F)cc4)c3Br)nccc2[nH]1,inactive,529.158,5.864200000000002,3.0,3.0,4.0
316,CHEMBL583670,Nc1nc2c(-c3cc(CCCc4ccccc4)c(Br)[nH]3)nccc2[nH]1,inactive,396.292,4.4730000000000025,3.0,3.0,4.0
317,CHEMBL583673,Nc1nc2c(-c3[nH]c(Br)c(CCCc4ccccc4)c3Br)nccc2[nH]1,inactive,475.188,5.235500000000002,3.0,3.0,4.0
318,CHEMBL582812,Nc1nc2c(-c3[nH]c(Br)c(Br)c3CCc3ccccc3)nccc2[nH]1,inactive,461.1610000000002,4.845400000000003,3.0,3.0,4.0
319,CHEMBL1644423,O=C(NC[C@H]1CC[C@H](C(=O)O)CC1)c1cc(-c2ccc(OC(F)(F)F)cc2)cs1,active,427.444,4.934500000000003,2.0,4.0,6.3979400086720375
321,CHEMBL1644425,O=C(NC[C@H]1CC[C@H](C(=O)O)CC1)c1cc(-c2ccc(OC(F)(F)F)cc2)sn1,inactive,428.432,4.329500000000003,2.0,5.0,4.508638306165727
322,CHEMBL1644426,O=C(NC[C@H]1CC[C@H](C(=O)O)CC1)c1cc(-c2ccc(OC(F)(F)F)cc2)c(F)s1,active,445.434,5.073600000000003,2.0,4.0,6.853871964321762
323,CHEMBL1644427,O=C(O)C[C@@H](NC(=O)c1cc(-c2ccc(OC(F)(F)F)cc2)c(F)s1)c1ccccc1,active,453.41300000000007,5.398600000000004,2.0,4.0,6.698970004336019
324,CHEMBL1644428,NC(=O)C[C@@H](NC(=O)c1cc(-c2ccc(OC(F)(F)F)cc2)c(F)s1)c1ccccc1,active,452.42900000000003,4.799300000000002,2.0,4.0,7.070581074285707
325,CHEMBL1644429,CC(=O)c1ccc(-c2ccc(-c3cc(C(=O)NC[C@H]4CC[C@H](C(=O)O)CC4)sc3F)cc2)cc1,active,479.5730000000002,6.044600000000005,2.0,4.0,8.154901959985743
326,CHEMBL1644430,CC(=O)c1ccc(-c2ccc(-c3cc(C(=O)N[C@H](CC(=O)O)c4ccccc4)sc3F)cc2)cc1,active,487.5520000000001,6.369600000000004,2.0,4.0,7.619788758288394
327,CHEMBL1644431,O=C(O)C[C@@H](NC(=O)c1cc(-c2ccc(-c3ccncc3)cc2)c(F)s1)c1ccccc1,active,446.5030000000001,5.562000000000005,2.0,4.0,7.886056647693163
329,CHEMBL1782664,O=C(O)Cc1ccc(CNC(=O)c2cc(-c3ccc(-c4ccccc4)cc3)cs2)cc1,active,427.52500000000003,5.639200000000004,2.0,3.0,7.154901959985743
330,CHEMBL1782665,O=C(O)Cc1ccc(CNC(=O)c2cc(-c3ccc(-c4ccccc4O)cc3)cs2)cc1,active,443.52400000000006,5.344800000000005,3.0,4.0,7.045757490560675
331,CHEMBL1427458,Cc1ccc(Oc2ccc(C(=O)NCc3ccncc3)cc2)cc1,inactive,318.37600000000003,4.112320000000002,1.0,3.0,4.0
332,CHEMBL1935295,CC(C)c1nc(-c2ccc3oc4cc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)ccc4c3c2)no1,active,457.50800000000015,4.146900000000002,2.0,7.0,8.346787486224656
333,CHEMBL1935296,CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)oc1ccc(-c3noc(C(C)(C)C)n3)cc12)C(=O)O,active,471.53500000000025,4.321000000000003,2.0,7.0,7.769551078621726
334,CHEMBL1935297,CC(C)Cc1nc(-c2ccc3oc4cc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)ccc4c3c2)no1,active,471.5350000000002,4.222000000000002,2.0,7.0,8.267606240177031
335,CHEMBL1935298,COCc1nc(-c2ccc3oc4cc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)ccc4c3c2)no1,active,459.48000000000013,3.169900000000002,2.0,8.0,8.721246399047171
336,CHEMBL1935299,CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)oc1ccc(-c3noc(C(F)(F)F)n3)cc12)C(=O)O,active,483.42400000000015,4.042300000000003,2.0,7.0,8.657577319177793
337,CHEMBL1935300,CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)oc1ccc(-c3noc(C4CC4)n3)cc12)C(=O)O,active,455.49200000000025,3.900900000000002,2.0,7.0,8.795880017344075
338,CHEMBL1935301,CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)oc1ccc(-c3noc(C4CCC4)n3)cc12)C(=O)O,active,469.5190000000003,4.291000000000002,2.0,7.0,8.638272163982407
339,CHEMBL1935302,CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)oc1ccc(-c3noc(C4CCCCC4)n3)cc12)C(=O)O,active,497.5730000000004,5.071200000000004,2.0,7.0,8.142667503568731
340,CHEMBL1935303,CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)oc1ccc(-c3noc(-c4ccccc4)n3)cc12)C(=O)O,active,491.5250000000002,4.6905000000000046,2.0,7.0,8.397940008672037
341,CHEMBL1935304,CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)oc1ccc(-c3noc(C4CCOC4)n3)cc12)C(=O)O,active,485.5180000000003,3.527400000000002,2.0,8.0,9.522878745280337
342,CHEMBL550038,CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)oc1ccc(N3CCOC3=O)cc12)C(=O)O,active,432.45400000000024,2.9301000000000013,2.0,6.0,8.698970004336019
343,CHEMBL1935278,CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)oc1ccc(-n3cncn3)cc12)C(=O)O,active,414.4430000000001,2.5542000000000007,2.0,6.0,7.886056647693163
344,CHEMBL1935279,CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)oc1ccc(-n3cccn3)cc12)C(=O)O,active,413.4550000000001,3.159200000000001,2.0,5.0,7.823908740944319
345,CHEMBL1935280,CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)oc1ccc(-n3ccc(C(F)(F)F)n3)cc12)C(=O)O,active,481.4520000000001,4.1780000000000035,2.0,5.0,9.154901959985743
346,CHEMBL1935281,CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)oc1ccc(N3CCNCC3)cc12)C(=O)O,active,431.51400000000024,2.3830999999999998,3.0,6.0,7.638272163982407
347,CHEMBL1935282,CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)oc1ccc(N3CCN(C)CC3)cc12)C(=O)O,active,445.5410000000003,2.7253000000000007,2.0,6.0,7.7447274948966935
348,CHEMBL1935283,CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)oc1ccc(N3CCOCC3)cc12)C(=O)O,active,432.4980000000003,2.810100000000001,2.0,6.0,8.657577319177793
349,CHEMBL1935284,CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)oc1ccc(-c3ccoc3)cc12)C(=O)O,active,413.45100000000014,4.233500000000002,2.0,5.0,9.397940008672037
350,CHEMBL1935285,Cc1ccc(-c2ccc3oc4cc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)ccc4c3c2)o1,active,427.4780000000002,4.541920000000003,2.0,5.0,10.0
351,CHEMBL1935286,CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)oc1ccc(-c3ccc(Cl)o3)cc12)C(=O)O,active,447.89600000000013,4.8869000000000025,2.0,5.0,10.0
352,CHEMBL1935287,CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)oc1ccc(-c3cccs3)cc12)C(=O)O,active,429.5190000000001,4.7020000000000035,2.0,5.0,9.698970004336019
353,CHEMBL1935288,Cc1ccc(-c2ccc3oc4cc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)ccc4c3c2)s1,active,443.54600000000016,5.010420000000003,2.0,5.0,9.698970004336019
354,CHEMBL1935289,CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)oc1ccc(-c3cc[nH]n3)cc12)C(=O)O,active,413.4550000000001,3.363600000000001,3.0,5.0,9.0
355,CHEMBL1935290,CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)oc1ccc(-c3ccc[nH]3)cc12)C(=O)O,active,412.4670000000001,3.9686000000000012,3.0,4.0,9.397940008672037
356,CHEMBL1935291,CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)oc1ccc(-c3nccs3)cc12)C(=O)O,active,430.5070000000001,4.097000000000002,2.0,6.0,9.0
357,CHEMBL1935292,Cc1cnc(-c2ccc3oc4cc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)ccc4c3c2)s1,active,444.53400000000016,4.405420000000003,2.0,6.0,8.920818753952375
358,CHEMBL1935293,Cc1nc(-c2ccc3oc4cc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)ccc4c3c2)no1,active,429.4540000000002,3.331920000000002,2.0,7.0,8.065501548756432
359,CHEMBL1935294,CCc1nc(-c2ccc3oc4cc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)ccc4c3c2)no1,active,443.48100000000017,3.5859000000000023,2.0,7.0,8.537602002101044
360,CHEMBL1939844,COc1ccc(S(=O)(=O)N2CC(=O)N(O)C(=O)[C@H]2C(C)C)cc1,active,342.37300000000005,0.4684999999999995,1.0,6.0,7.180456064458132
361,CHEMBL1939845,CC(C)[C@@H]1C(=O)N(O)C(=O)CN1S(=O)(=O)c1ccc(-c2ccccc2)cc1,active,388.44500000000005,2.1269,1.0,5.0,7.721246399047171
362,CHEMBL1939846,CC(C)[C@@H]1C(=O)N(O)C(=O)CN1S(=O)(=O)c1ccc(Oc2ccccc2)cc1,active,404.4440000000001,2.2522,1.0,6.0,7.638272163982407
363,CHEMBL1939876,CCOC(=O)c1cc2cc(-c3cc(C(=O)NCc4ccc(C(=O)O)cc4)nn3C)ccc2[nH]1,inactive,446.4630000000001,3.3733000000000013,3.0,5.0,4.657577319177793
364,CHEMBL1940315,O=C(NC1CCCS(=O)(=O)C1)c1ccc(Oc2ccc(C#C[C@]3(O)CN4CCC3CC4)cc2)cc1,inactive,494.61300000000034,2.5941,2.0,6.0,5.0
366,CHEMBL1940296,CNC(=O)c1ccc(Oc2ccc(C#C[C@]3(O)CN4CCC3CC4)cc2)cc1,inactive,376.45600000000013,2.646700000000001,2.0,4.0,4.0
367,CHEMBL1796298,O=C(NCc1ccncn1)c1ccc(Oc2ccc(C#C[C@]3(O)CN4CCC3CC4)cc2)cc1,inactive,454.5300000000003,3.007100000000002,2.0,6.0,5.0
368,CHEMBL1940316,O=C(NC1CCS(=O)(=O)C1)c1ccc(Oc2ccc(C#C[C@]3(O)CN4CCC3CC4)cc2)cc1,inactive,480.58600000000035,2.2039999999999997,2.0,6.0,5.0
369,CHEMBL1940315,O=C(NC1CCCS(=O)(=O)C1)c1ccc(Oc2ccc(C#C[C@]3(O)CN4CCC3CC4)cc2)cc1,inactive,494.61300000000034,2.5941,2.0,6.0,5.0
370,CHEMBL1940315,O=C(NC1CCCS(=O)(=O)C1)c1ccc(Oc2ccc(C#C[C@]3(O)CN4CCC3CC4)cc2)cc1,inactive,494.61300000000034,2.5941,2.0,6.0,5.0
371,CHEMBL1940314,O=C(NC1CCS(=O)(=O)CC1)c1ccc(Oc2ccc(C#C[C@]3(O)CN4CCC3CC4)cc2)cc1,inactive,494.61300000000034,2.5941,2.0,6.0,5.0
372,CHEMBL1940313,O=C(NC1CCN(C2CC2)CC1)c1ccc(Oc2ccc(C#C[C@]3(O)CN4CCC3CC4)cc2)cc1,inactive,485.6280000000003,3.6437000000000026,2.0,5.0,5.0
373,CHEMBL1940312,CNC(=O)N1CCC(NC(=O)c2ccc(Oc3ccc(C#C[C@]4(O)CN5CCC4CC5)cc3)cc2)CC1,inactive,502.6150000000004,2.8207000000000013,3.0,5.0,5.0
374,CHEMBL1940311,O=C(NC1CCN(C(=O)C2CC2)CC1)c1ccc(Oc2ccc(C#C[C@]3(O)CN4CCC3CC4)cc2)cc1,inactive,513.6380000000004,3.4179000000000013,2.0,5.0,5.0
375,CHEMBL1940310,CC(=O)N1CCC(NC(=O)c2ccc(Oc3ccc(C#C[C@]4(O)CN5CCC4CC5)cc3)cc2)CC1,inactive,487.6000000000004,3.027800000000001,2.0,5.0,5.0
376,CHEMBL1940309,CS(=O)(=O)N1CCC(NC(=O)c2ccc(Oc3ccc(C#C[C@]4(O)CN5CCC4CC5)cc3)cc2)CC1,inactive,523.6550000000004,2.4409,2.0,6.0,5.0
379,CHEMBL1957605,O=C(NO)[C@@H]1CS(=O)(=O)CN1S(=O)(=O)c1ccc(-c2ccccc2)cc1,active,396.4460000000001,0.6042000000000003,2.0,6.0,6.301029995663981
380,CHEMBL1957606,O=C(NO)[C@@H]1CS(=O)(=O)CN1S(=O)(=O)c1ccc(Oc2ccc(Cl)cc2)cc1,active,446.8900000000001,1.3829000000000002,2.0,7.0,7.721246399047171
381,CHEMBL2047536,Cc1c(C(=O)O)ccc2c1CC[C@@H]2NC(=O)c1cc(C(=O)NCc2ccc3c(c2)NC(=O)CO3)nc2ccnn12,active,540.5360000000002,2.4141200000000005,4.0,7.0,6.183758700008217
382,CHEMBL2047537,Cc1c(C(=O)O)ccc2c1CC[C@@H]2NC(=O)c1cc(C(=O)NCc2ccc(F)c(C(F)(F)F)c2)nc2c(F)cnn12,inactive,573.4780000000001,4.380220000000002,3.0,5.0,4.698970004336019
385,CHEMBL2048505,COC(=O)[C@@H](Cc1ccc(O)c(O)c1)OC(=O)/C=C/c1ccc(O)c2c1[C@H](C(=O)OC)[C@@H](c1ccc(O)c(O)c1)O2,active,566.5150000000003,2.9456000000000024,5.0,12.0,6.173925197299173
388,CHEMBL50,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,inactive,302.23800000000006,1.988,5.0,7.0,4.99012436628784
389,CHEMBL151,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,active,286.23900000000003,2.2824000000000004,4.0,6.0,6.008773924307505
392,CHEMBL2048512,CNC(=O)C(CCc1ccccc1)NC(=O)C(CC(=O)NO)CC(C)C,active,363.45800000000014,1.4077999999999997,4.0,4.0,8.086186147616283
393,CHEMBL230806,Nc1nc2ccnc(-c3cc(Br)c(Br)[nH]3)c2[nH]1,active,357.00899999999996,3.0602,3.0,3.0,9.481486060122112
394,CHEMBL2205661,CC(C)C[C@H](NC(=O)CNS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](C)C(N)=O,inactive,732.813,-0.14799999999999425,8.0,9.0,4.318758762624412
395,CHEMBL2205659,CC(C)C[C@H](NC(=O)[C@@H]1CCCN1C(=O)OCc1ccccc1)C(=O)N(CC(=O)O)S(=O)(=O)c1ccc(-c2ccccc2)cc1,inactive,635.7390000000001,4.287600000000003,2.0,7.0,4.886056647693163
396,CHEMBL1335679,O=C(O)CNS(=O)(=O)c1ccc(-c2ccccc2)cc1,active,291.32800000000003,1.7165000000000001,2.0,3.0,6.5376020021010435
397,CHEMBL2326365,O=C(O)Cc1ccccc1S(=O)(=O)c1ccc(-c2ccc(NC(=O)CF)cc2)cc1,active,427.4530000000001,3.7215000000000025,2.0,4.0,6.301029995663981
398,CHEMBL2326364,O=C(O)Cc1ccccc1S(=O)(=O)c1ccc(-c2ccc(F)cc2)cc1,active,370.401,3.952600000000003,1.0,3.0,6.3979400086720375
399,CHEMBL2326363,O=C(O)Cc1ccccc1S(=O)(=O)c1ccc(-c2ccc(OCCF)cc2)cc1,active,414.4540000000001,4.161800000000004,1.0,4.0,7.356547323513812
402,CHEMBL2337131,O=C(NO)C1c2ccc(Oc3ccccc3)cc2CCN1S(=O)(=O)c1cc(Cl)ccc1Cl,active,493.36800000000017,4.579200000000003,2.0,5.0,9.031517051446064
403,CHEMBL2409700,C[C@]1(CS(=O)(=O)N2CCC(Oc3ccc(OC(F)(F)F)cc3)CC2)NC(=O)NC1=O,active,451.4230000000001,1.3562999999999994,2.0,6.0,8.481486060122112
404,CHEMBL2409699,CCOc1ccc(OC2CCN(S(=O)(=O)C[C@@]3(C)NC(=O)NC3=O)CC2)cc1,active,411.48000000000013,0.8563999999999999,2.0,6.0,8.698970004336019
405,CHEMBL2409698,C[C@]1(CS(=O)(=O)N2CCC(Oc3ccc(F)cc3)CC2)NC(=O)NC1=O,active,385.41700000000014,0.5967999999999997,2.0,5.0,7.6252516539898965
406,CHEMBL2409711,C[C@]1(CS(=O)(=O)N2CCC(Oc3ccc(Cl)cc3)CC2)NC(=O)NC1=O,active,401.8720000000002,1.1110999999999993,2.0,5.0,8.050609993355087
407,CHEMBL2409710,C[C@]1(CS(=O)(=O)N2CCC(Oc3ccc(C(F)(F)F)cc3)CC2)NC(=O)NC1=O,active,435.42400000000015,1.4764999999999995,2.0,5.0,8.229147988357855
408,CHEMBL2437163,O=C(COc1ccc(Cl)cc1)NNC(=S)NCCCCC1CCCCC1,inactive,397.9720000000004,3.964700000000003,3.0,3.0,4.0
409,CHEMBL2435340,O=C(NCc1ccc(-c2ccccc2)cc1)c1cccc(=O)n1O,active,320.34800000000007,2.6826,2.0,3.0,7.7447274948966935
410,CHEMBL409536,O=C(OCc1ccccc1)c1cn2c(=O)n(Cc3ccccc3)c(=O)cc2s1,inactive,392.43600000000004,2.9280000000000017,0.0,5.0,4.522878745280337
411,CHEMBL496942,Cn1c(=O)n(Cc2ccc(C(=O)O)cc2)c(=O)c2cc(C#CCc3ccccc3)ccc21,inactive,424.4560000000002,3.0409000000000006,1.0,3.0,4.522878745280337
413,CHEMBL3355723,CC(C)C[C@H](CC(=O)NO)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCCNC(=O)c1ccc(F)cc1)C(N)=O,active,585.6770000000002,1.981200000000001,6.0,6.0,6.860120913598763
414,CHEMBL3355722,CC(C)C[C@H](CC(=O)NO)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCCN)C(N)=O,active,463.5790000000003,0.370800000000004,6.0,6.0,8.698970004336019
416,CHEMBL3394285,O=C(/C=C/c1ccc(C(F)(F)F)cc1)NO,inactive,231.173,2.2239999999999998,2.0,2.0,4.0
417,CHEMBL279785,CNC(=O)[C@@H](NC(=O)[C@H](CC(C)C)[C@H](O)C(=O)NO)C(C)(C)C,inactive,331.41300000000007,-0.20809999999999906,5.0,5.0,5.0
418,CHEMBL3827306,CCCNC(=O)CC[C@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O,active,404.4880000000001,2.3914999999999997,3.0,4.0,6.750557038557417
419,CHEMBL3827250,CCCCNC(=O)CC[C@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O,active,418.5150000000001,2.781600000000001,3.0,4.0,7.148619332034404
420,CHEMBL3827640,CC(C)CNC(=O)CC[C@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O,active,418.5150000000001,2.6375,3.0,4.0,6.608006927740287
421,CHEMBL3827162,CCCCCNC(=O)CC[C@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O,active,432.54200000000014,3.1717000000000013,3.0,4.0,7.281498311132726
422,CHEMBL3827453,CCCCCCNC(=O)CC[C@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O,active,446.56900000000013,3.5618000000000016,3.0,4.0,7.017276612331455
423,CHEMBL3827615,O=C(CC[C@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O)NC1CCCCC1,active,444.5530000000003,3.3142000000000023,3.0,4.0,7.135488918941608
424,CHEMBL3827735,O=C(CC[C@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O)Nc1ccccc1,active,438.5050000000001,3.5040000000000013,3.0,4.0,6.529001830339126
425,CHEMBL3827073,O=C(CC[C@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O)NCc1ccccc1,active,452.53200000000015,3.181700000000001,3.0,4.0,7.274088367704952
426,CHEMBL3828051,O=C(CC[C@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O)NCCc1ccccc1,active,466.5590000000002,3.2242000000000015,3.0,4.0,6.5278288533076365
427,CHEMBL3827680,O=C(CC[C@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O)NCc1cc(C(F)(F)F)cc(C(F)(F)F)c1,active,588.5260000000003,5.219300000000004,3.0,4.0,6.335358024443875
428,CHEMBL3827243,O=C(CC[C@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O)NCc1ccccc1Cl,active,486.9770000000002,3.8351000000000024,3.0,4.0,7.200659450546418
429,CHEMBL3828226,O=C(CC[C@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O)NCc1ccc(F)cc1,active,470.52200000000016,3.320800000000001,3.0,4.0,7.075720713938118
430,CHEMBL3958969,O=C(NCc1cccc(OCCCS(=O)(=O)N2CCCCC2C(=O)NO)c1)c1nc2ccccc2c(=O)[nH]1,active,543.6020000000002,1.3117000000000005,4.0,8.0,8.744727494896694
431,CHEMBL3889936,CC(C)C(CS(=O)(=O)c1ccc(-c2cccc(CNC(=O)c3nc4ccccc4c(=O)[nH]3)c2)cc1)N(O)C=O,active,548.6210000000003,3.1660000000000013,3.0,7.0,8.070581074285707
